pais,label,count
chile,Andrea García-Huidobro Celedón,1
chile,Cristián García Huidobro,1
chile,Francisca García-Huidobro,1
chile,Francisco de Borja García-Huidobro,1
chile,Alejandro Huneeus García-Huidobro,1
chile,Carlos Eugenio Lavín García-Huidobro,1
chile,Jorge Lesser García-Huidobro,1
chile,Guillermo Lorca,1
chile,Marquesado de Casa Real,1
chile,Luis Alberto Undurraga García-Huidobro,1
chile,Julio Zegers García-Huidobro,1
chile,"Diputado de la República de ChileporLlanquihue,CarelmapuyOsorno",1
chile,Claudia Celedón,1
chile,Julio César Rodríguez,1
chile,Cristián de la Fuente,1
chile,Jorge Zabaleta,1
chile,Diego Muñoz,1
chile,Manuel de Tezanos-Pinto,1
chile,Raquel Señoret,1
chile,Elizabeth Subercaseaux Sommerhoff,1
chile,Jaime Celedón,1
chile,Angélica Castro,1
chile,Araceli Vitta Arambarri,1
chile,Alejandro Garretón Silva,1
chile,Familia Garretón,1
chile,Juan Antonio Garretón Pibernat,1
chile,Manuel Antonio Garretón Walker,1
chile,"Diputado de la República de Chilepor la7ª Agrupación Departamental, Primer Distrito",1
chile,Federico Aníbal Garretón Silva,1
chile,Manuel Antonio Garretón,1
chile,Óscar Guillermo Garretón,1
chile,"Diputado de la República de Chilepor la17.ª Agrupación Departamental,Concepción,Talcahuano, yYumbel",1
chile,Roberto Garretón,1
chile,José Antonio Vidaurre,1
chile,Alejandro Guarello,1
chile,Fernando Guarello Fitz-Henry,1
chile,"Diputado de la República de Chilepor la6.ª Agrupación Departamental,QuillotayValparaíso",1
chile,Juan Cristóbal Guarello,1
chile,Antonia Orellana,1
chile,Ministra de la Mujer y la Equidad de Género de ChileActualmente en el cargo,1
chile,Josefina Guilisasti,1
chile,José Manuel Guilisasti Gana,1
chile,Rafael Guilisasti Gana,1
chile,Alejandro Hales Jamarne,1
chile,Embajador de Chile ante la República de Bolivia,1
chile,Patricio Hales Dib,1
chile,Embajador de Chile en Francia,1
chile,Diputado de la República de Chilepor elDistrito N.º 19(IndependenciayRecoleta),1
chile,Teresa Hales,1
chile,Eugenio Heiremans,1
chile,Luis Alberto Heiremans,1
chile,Violeta Vidaurre,1
chile,Adolfo Ibáñez Boggiano,1
chile,Manuel Ibáñez Ojeda,1
chile,Pedro Ibáñez Ojeda,1
chile,Javier Tobar Ahumada,1
chile,166.º Alcalde Municipal de Bogotá,1
chile,Axel Kaiser,1
chile,Johannes Kaiser,1
chile,"Diputado de la República de Chilepor elDistrito N.o10(La Granja,Macul,Ñuñoa,Providencia,San JoaquínySantiago)Actualmente en el cargo",1
chile,Vanessa Kaiser,1
chile,"Senadora de la República de Chilepor laCircunscripción 11,Región de La AraucaníaElecta",1
chile,Concejala de Las Condes,1
chile,Familia Kast,1
chile,Blasonamiento,1
chile,María Pía Adriasola,1
chile,Felipe Kast Sommerhoff,1
chile,"Senador de la República de Chilepor laCircunscripción 11,Región de la Araucanía",1
chile,Diputado de la República de Chilepor elDistrito N.º 22(Santiago),1
chile,José Antonio Kast Adriasola,1
chile,"Diputado de la República de Chilepor elDistrito N.° 10(La Granja,Macul,Ñuñoa,Providencia,San Joaquín,Santiago)Electo",1
chile,Pablo Kast Sommerhoff,1
chile,"Diputado de la República de Chilepor elDistrito N.º 6(Cabildo,Calle Larga,Catemu,Hijuelas,La Calera,La Cruz,La Ligua,Limache,Llay Llay,Los Andes,Nogales,Olmué,Panquehue,Papudo,Petorca,Puchuncaví,Putaendo,Quillota,Quilpué,Quintero,Rinconada,San Esteban,San Felipe,Santa María,Villa AlemanayZapallar)",1
chile,Tomás Kast,1
chile,"Diputado de la República de Chilepor elDistrito N.º 23(Carahue,Cholchol,Cunco,Curarrehue,Freire,Gorbea,Loncoche,Nueva Imperial,Padre Las Casas,Pitrufquén,Pucón,Saavedra,Temuco,Teodoro Schmidt,ToltényVillarrica)Electo",1
chile,Concejal de Vitacura,1
chile,José Antonio Kast,1
chile,Presidente de la República de ChileElecto,1
chile,Diputado de la República de Chilepor elDistrito N.º 24(La ReinayPeñalolén),1
chile,"Diputado de la República de Chilepor elDistrito N.º 30(Buin,Calera de Tango,PaineySan Bernardo)",1
chile,ConcejaldeBuin,1
chile,Pamela Díaz,1
chile,Manuel Neira,1
chile,Jean Philippe Cretton,1
chile,Rodrigo Wainraihgt,1
chile,Alcalde de Puerto MonttActualmente en el cargo,1
chile,Consejero regionaldeLos Lagospor laProvincia de Llanquihue,1
chile,SeremideVivienda y Urbanismode laRegión de Los Lagos,1
chile,ConcejaldePuerto Montt,1
chile,Pablo Granifo Lavín,1
chile,Presidente delBanco de ChileActualmente en el cargo,1
chile,Hernán Lavín Cerda,1
chile,Joaquín Lavín León,1
chile,"Diputado de la República de Chilepor elDistrito N.° 20(Maipú,Estación CentralyCerrillos)",1
chile,Carlos Lavín,1
chile,Eugenio Lavín Hollub,1
chile,MedalleroDeportes ecuestresEventoOPBJuegos Panamericanos001,1
chile,Deportes ecuestres,1
chile,Juan José Lavín,1
chile,Felipe Morandé,1
chile,Embajador de Chileante laOCDE,1
chile,Floridor Pérez,1
chile,Guido Girardi Brière,1
chile,Cathy Barriga,1
chile,Alcaldesa de Maipú,1
chile,Consejera Regionalde SantiagoporSantiago III Poniente,1
chile,Max Luksic,1
chile,Alcalde de HuechurabaActualmente en el cargo,1
chile,Zarko Luksic Sandoval,1
chile,Subsecretario del Trabajo de Chile,1
chile,"Diputado de la República de Chilepor elDistrito N.° 16(Colina,Lampa,Tiltil,QuilicurayPudahuel)",1
chile,Loreto Aravena,1
chile,Arturo Mackenna Íñiguez,1
chile,Arturo Mackenna Shiell,1
chile,Luis Calvo Mackenna,1
chile,Carmela Mackenna Subercaseaux,1
chile,Constanza Mackenna,1
chile,Cristián Mackenna,1
chile,Albert Cussen,1
chile,Guillermo Mackenna Serrano,1
chile,Senador de la República de ChileporTarapacáyAntofagasta,1
chile,Fernando Irarrázaval Mackenna,1
chile,Juan Mackenna Astorga,1
chile,Luis Mackenna Shiell,1
chile,Alberto Mackenna Subercaseaux,1
chile,Pablo Mackenna,1
chile,Francisco Pérez Mackenna,1
chile,Rodrigo Pérez Mackenna,1
chile,Intendente de la Región del Libertador General Bernardo O'Higgins,1
chile,Nemesio Vicuña Mackenna,1
chile,Vicuña Mackenna,1
chile,•Departamento,1
chile,Intendente,1
chile,Población(2022),1
chile,Félix Mackenna Vicuña,1
chile,"Diputado de la RepúblicaporAntofagasta,TaltalyTocopilla",1
chile,Javiera Díaz de Valdés,1
chile,Pedro Félix Vicuña,1
chile,José Miguel Irarrázaval Alcalde,1
chile,Arturo Yrarrázaval Correa,1
chile,Diputado de la República de ChileporValparaísoeCasablanca,1
chile,Francisco Ramón Vicuña Larraín,1
chile,Benjamín Vicuña Mackenna,1
chile,Senador de la República de ChileporSantiagoyCoquimbo,1
chile,IntendentedeSantiago,1
chile,Diputado de la República de ChileporLa Ligua(1864-1867)Valdivia(1867-1870)Talca(1870-1873),1
chile,Fernando Massú Taré,1
chile,Nicolás Massú,1
chile,Rodrigo Cruz Matta,1
chile,José Antonio Guzmán,1
chile,Enrique Matta Figueroa,1
chile,"Diputado de la República de Chilepor la7ª Circunscripción Departamental,Santiago",1
chile,Felipe Santiago Matta Aguirre,1
chile,Intendentede laprovincia de Atacama,1
chile,Diputado de la República de ChileporCopiapó,1
chile,GobernadordeTaltal,1
chile,Guillermo Matta,1
chile,Intendente de laprovincia de Atacama,1
chile,Diputado de la República de ChileporOvalle,1
chile,Diputado de la República de ChileporAncud,1
chile,Enrique Matta Vial,1
chile,Eugenio de Matta Vargas,1
chile,Federica Matta,1
chile,Manuel Antonio Matta,1
chile,Senador de la República de ChileporAtacamayTarapacá,1
chile,Diputado de la República de ChileporCopiapóyCaldera,1
chile,Tristán Matta,1
chile,Intendente de la  de laprovincia de O'Higgins,1
chile,Familia Matte-Pérez,1
chile,Benjamín Matte Larraín,1
chile,Bernardo Matte Larraín,1
chile,Claudio Matte Pérez,1
chile,Rector de laUniversidad de Chile,1
chile,Delia Matte Pérez,1
chile,Ester Matte Alessandri,1
chile,Eliodoro Matte Larraín,1
chile,Eugenio Matte Hurtado,1
chile,Ministro del Interiorde laRepública Socialista de Chile,1
chile,Pedro García de la Huerta Matte,1
chile,"Diputados de la Repúblicapor la 8ª agrupación departamental:Melipilla,San Antonio,San BernardoyMaipo",1
chile,Diputados de la Repúblicapor la 10.ª agrupación departamental:San FernandoySanta Cruz,1
chile,Domingo Godoy Matte,1
chile,"Diputado de la República de ChileporLos Andes,San FelipeyPetorca",1
chile,RegidordeRomeral,1
chile,Ignacio Matte Blanco,1
chile,Jorge Matte Gormaz,1
chile,Ministro de Relaciones Exteriores y Culto de Chile,1
chile,Luis Matte Valdés,1
chile,Hernán Larraín Matte,1
chile,"Convencional constituyentede la República de Chilepor elDistrito N.º 11(Las Condes,Lo Barnechea,Vitacura,La ReinayPeñalolén)",1
chile,Arturo Matte Alessandri,1
chile,Magdalena Matte Lecaros,1
chile,Ministra de Vivienda y Urbanismo de Chile,1
chile,Domingo Matte Larraín,1
chile,Pablo Larraín,1
chile,Festival de Cannes,1
chile,Berlinale,1
chile,Máximo Pacheco Matte,1
chile,Presidente del Directorio deCodelcoActualmente en el cargo,1
chile,Ricardo Matte Pérez,1
chile,Ministro de Interior de Chile,1
chile,Eleodoro Rodríguez Matte,1
chile,Término,1
chile,Hernán Rodríguez Matte,1
chile,Patricia Verdugo,1
chile,Pedro García de la Huerta Izquierdo,1
chile,Senador de la República de Chilepor Maule,1
chile,Diputado de la República de Chilepor Cauquenes,1
chile,Carmen Ibáñez,1
chile,EmbajadoradeChileenGrecia,1
chile,"Diputada de la República de Chilepor elDistrito N.º 13(Valparaíso,Juan FernándezeIsla de Pascua)",1
chile,Antonia Zegers,1
chile,Máximo Pacheco,1
chile,"Senador de la República de Chilepor laCircunscripción 10, Maule Norte",1
chile,Embajador de Chileante laUnión de Repúblicas Socialistas Soviéticas,1
chile,Edgardo Marín,1
chile,Iván Moreira,1
chile,"Senador de la República de ChileporCircunscripción 13,Región de Los LagosActualmente en el cargo",1
chile,"Senador de la República de ChileporCircunscripción 17,Región de Los Lagos",1
chile,"Diputado de la República de Chilepor elDistrito N.º 27, (El Bosque,La CisternaySan Ramón)",1
chile,Alcalde de La Cisterna,1
chile,Joaquín Godoy Ibáñez,1
chile,"Diputado de la República de Chilepor elDistrito N.º 13(Isla de Pascua,Juan FernándezyValparaíso)",1
chile,María Luisa Godoy,1
chile,Gepe,1
chile,Lina Meruane,1
chile,Nelly Meruane,1
chile,Ricardo Meruane,1
chile,Juan Carlos Bistoto,1
chile,Cristián Monckeberg,1
chile,"Convencional constituyentede la República de Chilepor elDistrito N.° 10(Santiago,Ñuñoa,Providencia,La Granja,MaculySan Joaquín)",1
chile,Ministro de Desarrollo Social y Familia de Chile,1
chile,Concejal de Ñuñoa,1
chile,Fernando Monckeberg,1
chile,Gustavo Monckeberg Barros,1
chile,"Diputado de la República de Chilepor la7.ª Agrupación Departamental,Santiago, 1.º Distrito",1
chile,Johann Georg Mönckeberg,1
chile,Segundo Mayor de Hamburgo,1
chile,Mayor de HamburgoPresidente del Senado de Hamburgo,1
chile,María Olivia Mönckeberg,1
chile,Nicolás Monckeberg,1
chile,"Diputado de la República de Chilepor elDistrito 18(Cerro Navia,Lo PradoyQuinta Normal)",1
chile,"Diputado de la República de Chilepor elDistrito N.° 42(San Carlos,Ñiquén,San Fabián,Bulnes,Quillón,Ránquil,Portezuelo,Coelemu,Treguaco,Cobquecura,Quirihue,Ninhue,San Nicolás,CabreroyYumbel)",1
chile,Antonia Santa María,1
chile,Constanza Santa María,1
chile,Sergio Urrejola,1
chile,Presidente del Consejo de Defensa del Estado de Chile,1
chile,ConcejaldeZapallar,1
chile,Paulina Núñez,1
chile,"Senadora de la República de Chilepor laCircunscripción 3,Región de AntofagastaActualmente en el cargo",1
chile,"Diputada de la República de Chilepor elDistrito N.º 3(Antofagasta,Calama,María Elena,Mejillones,Ollagüe,San Pedro de Atacama,Sierra Gorda,TaltalyTocopilla)",1
chile,"Diputada de la República de Chilepor elDistrito N.º 4(Antofagasta,Mejillones,Sierra GordayTaltal)",1
chile,Secretaría Regional MinisterialdeGobiernopor laRegión de Antofagasta,1
chile,Familia Montt,1
chile,Alberto Cruz Montt,1
chile,Alberto Montt,1
chile,Andrés Celis Montt,1
chile,"Diputado de la República de Chilepor elDistrito N.º 7(Algarrobo,Cartagena,Casablanca,Concón,El Quisco,El Tabo,Isla de Pascua,Juan Fernández,San Antonio,Santo Domingo,ValparaísoyViña del Mar)Actualmente en el cargo",1
chile,Concejal de Viña del Mar,1
chile,Andrés Wood,1
chile,Premios Goya,1
chile,Alberto Montt Montt,1
chile,Diputado de la RepúblicaporTemucoyImperial,1
chile,Diputado de la RepúblicaporTalca,1
chile,Ambrosio Montt Luco,1
chile,Diputado de la República de ChileporValparaíso-Casablanca,1
chile,Diputado de la República de ChileporOvalle-Combarbalá-Illapel,1
chile,Diputado de la República de ChileporItata-Maule,1
chile,Cornelio Saavedra Montt,1
chile,Diputado de la República de ChileporMariluányCollipulli,1
chile,Cristo Montt,1
chile,Cristina Montt,1
chile,Lucas del Villar,1
chile,Eduardo Morandé,1
chile,Enrique Montt Montt,1
chile,Mario Garrido Montt,1
chile,Eugenio Guzmán Montt,1
chile,Ismael Pérez Montt,1
chile,José Manuel Infante Montt,1
chile,Ministro de la Corte de Apelaciones de Santiago,1
chile,Jorge Guzmán Montt,1
chile,Jorge Montt,1
chile,Director general de la Armada de Chile,1
chile,Jefe del Poder Ejecutivo,1
chile,José Anacleto Montt Goyenechea,1
chile,José Santiago Montt Irarrázaval,1
chile,"Diputado de la República de ChileporAncud,QuinchaoyCastro",1
chile,Diputado convencional de Chilepor Casablanca,1
chile,Julio Montt Salamanca,1
chile,José Esteban de Montt Cabrera,1
chile,Luis Montt Dubournais,1
chile,Concejal de La Reina,1
chile,Luis Montt Montt,1
chile,Diputadosuplentede la República de ChileporLautaro,1
chile,Lorenzo Montt y Pérez de Valenzuela,1
chile,Diputado en laAsamblea Provincial de SantiagoporCasablanca,1
chile,Manuel Montt,1
chile,Rector del Instituto Nacional de Chile,1
chile,Ministro de Interior y  Relaciones Exteriores de Chile,1
chile,Nicolás Marambio Montt,1
chile,"Diputado de la República de ChileporCopiapó,Chañaral,FreirinayVallenar",1
chile,RegidordeLa Serena,1
chile,Manuel Salvador Montt Lehuedé,1
chile,"Diputado de la República de Chilepor15.ª Agrupación Departamental,ItataySan Carlos",1
chile,Secretario generaldelPartido Liberal,1
chile,Julio Montt Vidal,1
chile,Director delHospital Dr. Luis Tisné BrousseActualmente en el cargo,1
chile,Subsecretario de Redes Asistenciales de Chile,1
chile,Director delHospital Dr. Luis Calvo Mackenna,1
chile,Director del Hospital Regional Dr. Lautaro Navarro Avaria de Punta Arenas,1
chile,María Ignacia Montt,1
chile,Disciplina,1
chile,MedalleroChileChileAtletismoJuegos PanamericanosPlataSantiago 2023Relevo 4 x 100Juegos SuramericanosPlataCochabamba 2018Relevo 4 x 400Sudamericanos Sub-23 de AtletismoPlataCuenca 2018Relevo 4 x 100,1
chile,Atletismo,1
chile,Sudamericanos Sub-23 de Atletismo,1
chile,Nicolasa Montt Barros,1
chile,Pedro Montt Leiva,1
chile,Pedro Montt,1
chile,Ministro de Industrias y Obras Públicas de Chile,1
chile,Ministro de Justicia eInstrucción Pública de Chile,1
chile,Diputado de la República de ChileporPetorca,1
chile,Raúl Celis,1
chile,"Convencional constituyentede la República de Chilepor elDistrito N° 7(Isla de Pascua,Juan Fernández,Valparaíso,Concón,Viña del Mar,Algarrobo,Cartagena,Casablanca,El Quisco,El Tabo,San AntonioySanto Domingo)",1
chile,Intendente de la Región de Valparaíso,1
chile,Roberto Guzmán Montt,1
chile,Teresa Wilms Montt,1
chile,Eugenio Guzmán Irarrázaval,1
chile,Juan José Pérez Vergara,1
chile,Leonor Frederick,1
chile,Santiago Montt Albano,1
chile,Sara del Campo,1
chile,José Manuel Guzmán Echeverría,1
chile,Siervo de DiosHernán Alessandri,1
chile,Venerado en,1
chile,María Correa Morandé,1
chile,"Diputada de la República de Chilepor la7ª Agrupación Departamental,Santiago, 1.° Distrito",1
chile,Kike Morandé,1
chile,Francisco Reyes,1
chile,Eugenio Velasco Morandé,1
chile,Hernán Alessandri,1
chile,Juan Smitmans,1
chile,Presidente del Partido Alianza de Centro,1
chile,Secretario General,1
chile,Embajador de ChileenColombia,1
chile,Embajador de ChileenMéxico,1
chile,Secretario GeneraldelPartido Liberal,1
chile,"Diputado de la República de Chilepor la20.ª Agrupación Departamental,Angol,Collipulli,TraiguényVictoria",1
chile,"Diputado de la República de Chilepor la19.ª Agrupación Departamental,Laja,NacimientoyMulchén",1
chile,Carmen Romero Quero,1
chile,Silvia Alessandri Montes,1
chile,"Diputada de la República de Chilepor la7ª Agrupación Departamental,Santiago",1
chile,Casona Ochagavía,1
chile,Fernando Ochagavía Valdés,1
chile,Fernando Rojas Ochagavía,1
chile,Ministro de Educación de ChileSubrogante,1
chile,Palacio Ochagavía,1
chile,Peña de los Parra,1
chile,Catalina Parra,1
chile,Clarita Parra,1
chile,Colombina Parra,1
chile,Hilda Parra,1
chile,Isabel Parra,1
chile,Javiera Parra,1
chile,Lalo Parra,1
chile,Lautaro Parra,1
chile,Nano Parra,1
chile,Óscar Parra,1
chile,Nicanor Parra,1
chile,Roberto Parra,1
chile,Tita Parra,1
chile,Violeta Parra,1
chile,Ronald Kay,1
chile,Pina Bausch,1
chile,Nombre en alemán,1
chile,Bernhard Eunom Philippi,1
chile,Gobernador del territorio de Magallanes,1
chile,Federico Philippi,1
chile,Julio Philippi,1
chile,Rodulfo Amando Philippi,1
chile,Abreviatura en zoología,1
chile,Julio Philippi Bihl,1
chile,Superintendente de Bancos eInstituciones Financieras de Chile,1
chile,Bruno Philippi,1
chile,Familia Pinochet,1
chile,María Teresa Cañas Pinochet,1
chile,Directora nacional delServicio Nacional de Geología y Minería de Chile,1
chile,Subsecretaria de Minería de ChileSubrogante,1
chile,Óscar Jiménez Pinochet,1
chile,Embajador de Chileante laRepública Popular Húngara,1
chile,"Subsecretario de Salubridad, Previsión y Asistencia Social de Chile",1
chile,Isabel Lebrun,1
chile,Óscar Pinochet de la Barra,1
chile,Embajador de ChileenJapón,1
chile,Embajador de Chileen laUnión Soviética,1
chile,Director del Instituto Antártico Chileno,1
chile,Augusto Pinochet Hiriart,1
chile,José Pinochet Olave,1
chile,Secretario Regional MinisterialdeMedio Ambientede laRegión Metropolitana,1
chile,Lucía Pinochet,1
chile,ConcejalporVitacura,1
chile,Presidenta de la Corporación de Estudios Nacionales,1
chile,René Pinochet,1
chile,Eulogio Robles Pinochet,1
chile,Macarena Santelices,1
chile,"Diputada de la República de Chilepor elDistrito N.º 12(La Florida,La Pintana,Pirque,Puente AltoySan José de Maipo)Electa",1
chile,Ministra de la Mujer y la Equidad de Género de Chile,1
chile,Alcaldesa de Olmué,1
chile,Concejala de Olmué,1
chile,Osvaldo Hiriart Corvalán,1
chile,"Senador de la República de Chilepor la1ª Agrupación Provincial,TarapacáyAntofagasta",1
chile,Mónica Jiménez,1
chile,Embajadora de Chileante elEstado de Israel,1
chile,Jorge Jiménez de la Jara,1
chile,Embajador de Chile ante la República de Italia,1
chile,Roberto Thieme,1
chile,Julio Allard,1
chile,Comandante en Jefe de la Armada de Chile,1
chile,Sergio Altamirano Pinto,1
chile,Ministro de Salud Pública y Previsión Social de Chile,1
chile,Francisco A. Barroetaveña,1
chile,Diputado de la Nación Argentinaporprovincia de Buenos Aires,1
chile,Diputado de la Nación ArgentinaporCapital Federal,1
chile,Presidente de laUnión Cívica de la Juventud,1
chile,Ignacio Carrera Pinto,1
chile,César de Tezanos Pinto,1
chile,Vicedecano de la Facultad de Derecho de la Universidad de Buenos Aires,1
chile,Presidente del Centro de Estudiantes de Derecho de la Universidad de Buenos Aires,1
chile,Presidente del Tribunal de Penas de la Asociación de Fútbol Argentino,1
chile,David de Tezanos Pinto,1
chile,Decano de laFacultad de Ciencias Económicasde laUniversidad de Buenos Aires,1
chile,Presidente delColegio de Abogados de la Ciudad de Buenos Aires,1
chile,Comisionado municipal de la Ciudad de Buenos Aires,1
chile,Jorge de Tezanos Pinto,1
chile,Cónsul General de Argentina en el Perú,1
chile,Decano del Cuerpo Diplomático en el Perú,1
chile,Embajador de El Salvador en el Perú,1
chile,Diputado Nacional por Jujuy,1
chile,Convencional Constituyente por Jujuy,1
chile,Legislador ante la Junta de Salta y Jujuy,1
chile,Representante deJujuyante elConsulado de Comercio de Buenos Aires,1
chile,Alcalde de 1er Voto del Cabildo de Jujuy,1
chile,Regidor suplente del Cabildo de Jujuy,1
chile,Serapio de Tezanos Pinto,1
chile,Gobernador interino de Jujuy,1
chile,Ministro de Gobierno de Jujuy,1
chile,Diputado provincial de JujuyporYavi,1
chile,porTilcara,1
chile,porTumbaya,1
chile,porSanta Catalina,1
chile,Karen Gallardo,1
chile,MedalleroChileChileJuegos SuramericanosOroBuenos Aires 2006DiscoOroSantiago 2014DiscoBronceAsunción 2022DiscoSudamericano de AtletismoPlataLima 2009DiscoPlataBuenos Aires 2011DiscoPlataGuayaquil 2021DiscoPlataSao Paulo 2023DiscoBronceTunja 2006DiscoBronceCartagena 2013DiscoBronceAsunción 2017DiscoIberoamericano de AtletismoOroSao Paulo 2014DiscoOroRio de Janeiro 2016DiscoPlataIquique 2008DiscoPlataLa Nucía 2022DiscoBronceBarquisimeto 2012Disco,1
chile,Sudamericano de Atletismo,1
chile,Iberoamericano de Atletismo,1
chile,Malucha Pinto,1
chile,"Convencional constituyentede la República de Chilepor elDistrito N° 13(El Bosque,La Cisterna,San Ramón,Lo Espejo,Pedro Aguirre CerdaySan Miguel)",1
chile,Carolina Marzán,1
chile,"Diputada de la República de Chilepor elDistrito N.º 6(Cabildo,Calle Larga,Catemu,Hijuelas,La Calera,La Cruz,La Ligua,Limache,Llay Llay,Los Andes,Nogales,Olmué,Panquehue,Papudo,Petorca,Puchuncaví,Putaendo,Quillota,Quilpué,Quintero,Rinconada,San Esteban,San Felipe,Santa María,Villa AlemanayZapallar)Actualmente en el cargo",1
chile,Mario Mutis,1
chile,Gloria Navarrete,1
chile,Embajadora de Chileante elReino de BélgicaActualmente en el cargo,1
chile,Subsecretaria de Relaciones Exteriores de ChileSubrogante,1
chile,"Embajadora de Chileante laRepública de Austria, concurrente enEsloveniayEslovaquia[1]​",1
chile,Julio Ortiz de Zárate,1
chile,Pinto,1
chile,Marcial Pinto Agüero,1
chile,José Manuel Pinto Arias,1
chile,Diputado de la República de Chilepor elDepartamento de San Carlos,1
chile,Diputado de la República de Chilepor losDepartamentos de ValdiviayOsorno,1
chile,Sergio Pinto Briones,1
chile,Antonio Pinto Durán,1
chile,Juan Pinto Durán,1
chile,Ernesto Pinto Lagarrigue,1
chile,Jorge Pinto,1
chile,Aníbal Pinto Santa Cruz,1
chile,Julio Pinto Vallejos,1
chile,Amed Pinto,1
chile,Carlos Pinto,1
chile,Eduardo Pinto,1
chile,Héctor Pinto,1
chile,TrayectoriaEntrenador:Unión Española(1986-1987)Universidad Católica(1996)Selección de fútbol sub-23 de Chile(2000)Selección de fútbol sub-20 de Chile(2001)Universidad de Chile(2004-2005)Unión Española(2007)Deportes Iquique(2014)Jugador:Universidad de Chile(1970-1976)Colo-Colo(1977-1978)Unión Española(1979-1985),1
chile,Títulos / ReconocimientosEntrenador:1Primera División de Chile(2004),1
chile,Hernán Pinto,1
chile,Jaime Pinto,1
chile,Dobles Mixto,1
chile,Resultados de Grand Slam dobles mixtos,1
chile,Lucía Pinto Ramírez,1
chile,Intendenta de la Región de Coquimbo,1
chile,ConcejaladeLa Serena,1
chile,Nelson Pinto,1
chile,Sebastián Pinto,1
chile,Silvia Pinto Torres,1
chile,"Diputada de la República de Chilepor la7.ª Agrupación Departamental,Santiago",1
chile,José Miguel Carrera Fontecilla,1
chile,Malucha Solari,1
chile,Mauricio Pesutic,1
chile,Claudio Arredondo,1
chile,Concejal de PirqueActualmente en el cargo,1
chile,Concejal de La Florida,1
chile,Carolina Arredondo,1
chile,"Ministra de las Culturas, las Artes y el Patrimonio de ChileActualmente en el cargo",1
chile,Mercedes Fontecilla,1
chile,Primera dama de Chile,1
chile,Liliana García,1
chile,Simón Pešutić,1
chile,César Arredondo,1
chile,Gabriela Medina,1
chile,Ana Luz Figueroa,1
chile,Familia Piñera,1
chile,Miembros relacionados,1
chile,Bernardino Piñera Carvallo,1
chile,Casa Piñera,1
chile,José de Piñera y Lombera,1
chile,Cecilia Morel,1
chile,Juan de la Cruz Bellvís de Moncada y Pizarro,1
chile,Castillo palacio de los Pizarro,1
chile,Materiales,1
chile,Estado,1
chile,Visitable,1
chile,Hernán Cortés,1
chile,Capitán general y Justicia Mayor,1
chile,Gobernador Real y capitán general,1
chile,José García de León y Pizarro,1
chile,Ramón García de León y PizarroI marqués de la Casa de Pizarro,1
chile,35.°Presidente de la Real Audiencia de Charcas(4.°Gobernador intendente de Chuquisaca),1
chile,2.°Gobernador intendente de Salta del Tucumán,1
chile,Gobernador de Guayaquil,1
chile,Pedro de Hinojosa,1
chile,Joaquín Félix de Samaniego y Urbina,1
chile,Francisco Xavier de Luna Pizarro y Pacheco,1
chile,Presidente del Congreso Constituyente del Perú,1
chile,Diputado convencional de la República del PerúporTinta(Cusco),1
chile,Senador de la República del PerúporArequipa,1
chile,Alonso Martín de Don Benito,1
chile,Alcalde ordinariode Lima(de primer voto),1
chile,Alcalde ordinariode Lima(de segundo voto),1
chile,Florencia de Mora Pizarro,1
chile,Nuestra Señora de la Evangelización,1
chile,Origen,1
chile,Santuario,1
chile,Veneración,1
chile,Simbología,1
chile,Patrona de,1
chile,Fecha de la imagen,1
chile,Francisco de Orellana,1
chile,Juan de Orellana Pizarro,1
chile,Casa-palacio delMarqués de la Conquista,1
chile,Categoría,1
chile,Código,1
chile,Palacio de los Orellana Pizarro,1
chile,Fernando Pizarro y Orellana,1
chile,Diego Pizarro del Pozo y Clavijo de Galvéz,1
chile,Gonzalo Pizarro Rodríguez de Aguilar,1
chile,Francisca Pizarro Yupanqui,1
chile,Francisco Pizarro,1
chile,"Gobernador y Capitán general,adelantadoyalguacil mayordeNueva Castilla",1
chile,Gonzalo Pizarro,1
chile,Gobernador del Virreinato del Perú(de facto),1
chile,1.erGobernador de Quito,1
chile,21.erTeniente de gobernador generaldel Cuzco,1
chile,Hernando Pizarro,1
chile,3.erTeniente de gobernador generaldel Cuzco,1
chile,5.ºTeniente de gobernador generaldel Cuzco,1
chile,José Alfonso Pizarro,1
chile,4.ºVirreyde Nueva GranadaFernando VIcomo rey de España,1
chile,Juan Pizarro Alonso,1
chile,Pedro Pizarro,1
chile,Quispe Sisa,1
chile,Catalina Xuárez de Marcayda,1
chile,La Malinche,1
chile,Tecuichpo Ixcaxochitzin,1
chile,Leonor Cortés Moctezuma,1
chile,Martín Cortés Zúñiga,1
chile,Cuxirimay Ocllo,1
chile,Nombre en quechua,1
chile,Añas Colque,1
chile,Contarhuacho,1
chile,CuracadeHananhuaylas,1
chile,Alonso Hernández Portocarrero,1
chile,Juan de Tolosa,1
chile,Magdalena de Guzmán,1
chile,AtahualpaAtawallpa,1
chile,Juan de Betanzos,1
chile,Huayna CápacWayna Qhapaq,1
chile,Paullu Inca,1
chile,Alfredo Portales Mourgues,1
chile,Gontrán de Beaumont Portales,1
chile,Excmo. Sr. D. Diego Portales y Meneses,1
chile,Gobernadorde laProvincia de Venezuela,1
chile,GobernadoryCapitán General de Venezuela,1
chile,Diego Portales,1
chile,Ministro del Interiory deRelaciones Exteriores de Chile,1
chile,Comandante generaldeMarina de Chile,1
